1240;|3369,1060122074|3370,1060322075|3675,1060422077|3819,1060522077|3827,1060122074|3831,1060422077|3876,1060022073|3877,1060122074|3881,1060122076|3883,1060222076|3889,1060122075|3892,1099322170|3898,1060322077|3906,1060122074|3933,1060222075|4243,1096722166|4403,1060322076|4403,1060422077|4403,1100422168|4403,1060322077|4405,1062222065|4413,1060722069|4422,1011322289|4481,1058522105|4558,1060422202|4630,1060122075|
1241;|3378,575521777|3413,575021778|3487,574121799|3641,576121762|3658,575821776|3659,575721762|3662,575821775|3666,575521777|3688,575821775|3693,575621777|3698,604321775|3708,575321776|3721,575821778|3822,580121732|3865,575921775|3871,576021778|3971,576121762|3971,576121762|4353,575021775|4353,575021775|4362,1062222065|4383,574921774|4399,576121762|
1242;|3389,617121410|3389,617621411|3389,617421405|3395,637621368|3396,637521364|3401,616221409|3402,617421404|3403,616721409|3413,616121408|3425,1060422071|3428,617121410|3489,617521409|3503,615921394|3526,616621411|3529,616621408|3535,617221409|3537,616221409|3549,615221416|3550,617121409|3584,617121409|3590,585121858|3593,615021401|3595,617121409|3656,615321408|3656,635121416|3676,617321408|3676,617121405|3696,617221409|3703,616921411|3707,623421424|3746,616321410|3778,615121401|3957,617421412|4455,822621028|4488,636221372|4488,637621368|
1243;|3391,956221379|3403,956321378|3448,956221379|3728,822621026|3753,956121376|3887,954221395|3901,956221392|3901,956221379|3924,956121379|3937,956221379|4263,954921372|4380,958021390|4392,956221379|4402,955721384|4451,822621026|4493,956521374|4529,956221379|4544,955321388|4556,956221378|4557,956421377|4620,956221377|4660,956221378|4675,956221375|4692,956221375|4704,956121382|
1244;|3392,1060222074|3567,1060122072|3798,1060522074|3800,1060522074|3800,1060522075|3825,1060022072|3825,1060122072|3825,1059922072|3829,1060122072|3829,1060222072|4277,1060122074|4293,1060122072|4293,1060122072|4293,1060122073|4293,1060022072|4293,1060222073|4294,1060122076|4314,1060222072|4403,685322065|
1245;|3395,575721777|3403,575521777|4505,899220995|
1246;|3396,618921413|3396,616621408|3396,616521408|3400,617121401|3555,616221408|3609,616121408|3619,574821797|3631,616621408|3668,616621408|3749,616221408|3749,616221408|4551,689622567|4551,688122506|
1247;|3409,1060222066|3478,1060222068|3529,1060422068|3613,1070722130|3645,1060122069|3711,1060222069|3711,1070722130|4103,1070722130|4214,1060422068|4370,1060422067|4372,1060122073|4415,1060122073|4434,1060422067|4474,1060422068|4659,734021964|4661,734821963|
1248;|3414,1085322215|3693,1075222183|4025,1083422228|4136,1085622214|4136,1085822215|4153,1085222209|4204,1083922229|4204,1085622214|4312,1085822215|4337,1085122215|4480,1085222209|4505,1085922215|4507,1083922229|4514,1086322216|4534,1084822229|4542,1085922215|4546,1083922227|4557,1083922228|4589,1098122167|
1249;|3442,1060922089|3442,1060322079|3442,1060222079|3456,1060222078|3511,1060222073|3511,1060222073|3511,1060322079|3695,1060122073|3755,1060122075|4188,1060222072|4202,1060322079|4213,1060222077|4223,1060022073|4471,1060122076|4528,1060222078|4559,1062122084|
125;|3627,1028221887|3663,1028321889|3725,1028321887|3871,982020615|3913,1028721880|4174,1028421887|4198,1031421793|4212,1027621893|4330,1028121889|4353,1028221888|4365,1029521886|4365,1029521886|4367,1028221887|4376,1028721889|4381,1027221884|4383,1028321888|4545,1028021890|4635,957421927|4692,1034121929|
1250;|3452,575721776|3508,575221750|3582,575421776|3654,598721927|3663,648321610|3663,648521608|3839,575721776|3918,579221739|4046,575821777|4084,823321020|4164,1060122076|4232,576021777|4261,575721776|4292,575921775|4300,575921780|
1251;|3453,1060022073|3656,1060022073|3656,1060022073|3722,1060022073|4355,1060222076|4436,1071222415|
1252;|3457,1050821988|3474,1048021996|3523,1048021996|3523,1048021996|3523,1048021996|3523,1048621995|3523,1050821988|3523,1048521994|3531,1050721988|3565,1048321995|3565,1048321995|3565,1047722000|3565,1048221994|3565,1048421998|3648,1059922075|3649,1060122077|4052,1048421998|4287,1048421998|4445,1050521990|4462,1048121995|4610,1048722014|
1253;|3463,575621780|3463,575721778|3484,575721776|3486,575721778|3489,615021401|3490,615021401|3491,648521608|3491,615121402|3493,618521414|3497,615021402|3503,615121402|3503,616221409|3504,616421407|3508,616321410|3526,233120092|3548,1060122076|3557,575821779|3584,615021403|3679,684522069|3694,575821779|3696,575621780|3696,575621780|3700,615121402|3731,575521779|3748,997922022|3753,997422050|3753,997422050|3757,1060222076|3804,620921361|3832,648521608|3886,1060322075|3945,615021401|3959,204420189|3961,206820206|4054,615121401|4110,616321414|4134,1059922074|4178,615221403|4516,283016352|4520,615221403|4554,998122014|4572,822521027|4572,822621027|4572,822521027|4594,616421407|4628,576622761|4635,616521408|4670,616621406|
1254;|3465,1060222075|3632,1088822237|3697,1088822237|3713,1089222235|3746,1088822237|3890,1060122074|3949,1060122073|3976,1060122074|4231,1060122075|4233,1075822091|4284,1059922073|4354,998820598|
1255;|3479,1060222073|3505,1060322075|3619,899320995|3619,899320995|3720,974321651|3723,822321029|3741,1073222463|3926,1060322076|3927,1060122074|3929,1060122073|3939,955621364|3941,648221610|3961,1060122074|3962,1060122072|3965,1060222076|3988,1060422078|3991,1060122069|3992,1060022068|3994,1060122074|3998,1060122073|4022,1060122074|4033,1060022068|4038,1060222076|4039,1060122074|4045,1060122074|4047,1060222073|4049,1059922072|4052,1060122075|4062,1060122074|4068,1089222235|4068,1089022235|4071,998720578|4072,998720578|4074,998620580|4079,1060222076|4096,1089222235|4113,1060222076|4305,1060022074|4309,1060122073|4427,1060222073|4465,998720578|4479,1060222076|4524,1060222073|4564,1099022128|4697,1060222076|
1256;|3482,1088922231|3503,1086022230|3514,1088822237|3710,1088722229|3740,1084722319|3893,1089222235|3916,1088922217|3917,1089422236|3956,1088822231|3970,1088822231|3985,1088322232|3996,998820637|4174,1099022128|4322,1088922232|4524,1088822232|4525,1088322232|4540,1099022128|
1257;|3482,575721776|3641,575721775|3930,575621776|4023,575621776|4023,575621776|4068,575621776|4098,575621776|4098,575721775|4158,576822761|4190,576822761|4286,576822761|4383,576722762|4395,576722761|4522,576822762|4526,576822762|4669,576922761|
1258;|3487,1060122073|3487,1060222073|3557,1060522077|3658,1060322075|3708,1060222073|3746,1060122072|3900,1060022072|4004,1060122075|4134,1060022073|4159,1060022072|4322,1060222077|
1259;|3487,575521779|3488,576021778|3494,576421840|3494,575421778|3506,575421778|3511,576121778|3711,575921775|4480,1060622071|4489,1060522072|4499,1060022072|4500,1060122072|4537,576021779|4543,1060222076|4650,1060422072|4658,1066922228|4670,1060422072|4672,1060122072|
126;|3680,932221604|3704,931921614|4344,1000721277|4461,829621289|
1260;|3488,962722227|3490,962722228|3564,576922766|3607,576822765|3860,577022766|4228,599822784|4382,576822766|4436,576522765|
1261;|3488,1060222077|3562,1060322076|3746,1060122076|4223,1060122074|4265,1006022363|4265,1058222068|4273,955621364|4274,948821292|4280,1060122078|4298,1058222068|4307,576622761|4336,1062222065|4341,576021775|4430,1062222065|4447,829621289|4447,829621289|4462,1060122074|4463,1060422082|4466,1006222366|4494,1060222075|4503,577022744|4505,648521608|4588,1003922368|4617,1059622070|4626,1059622072|4629,1060122076|4639,628421277|4658,1058222068|4699,1059722071|
1262;|3492,1089122235|3704,627221284|3735,2148821218|3781,1060122074|3923,932021616|3928,1029621890|4230,1060022073|
1263;|3494,616221409|3597,616221409|3597,616221409|3597,615821406|3597,615821406|3597,615821406|3597,616221409|3682,616321405|3687,616421410|3723,616321405|3756,616321405|3786,615421398|3872,615621399|3900,615221402|4089,615821406|4139,615621399|4236,615621398|4295,615821399|4304,680222079|4307,659322806|4368,615921394|4370,615621399|4396,615521403|4415,615321403|4418,679321345|4423,997920605|4424,999420671|4424,998820637|4428,615021402|4431,615621398|4449,615121402|4451,822621027|4452,822621027|4455,822721028|4455,822621027|4456,822621027|4456,822621027|4456,822621027|4458,822621026|4475,616521414|4475,616521414|4475,616521414|4475,616421414|4485,615521403|4491,616121405|4508,615421399|4522,615221403|4589,823421020|4633,616321407|4659,615621398|4670,616221409|4686,615521403|4686,615621398|4701,615321403|
1264;|3495,1048321995|3495,1048521994|3496,1048321995|3496,1048921998|3496,1048321991|3744,1048321995|3744,1048321995|3744,1048321995|3744,1048521995|3962,1048321995|3970,1048321995|3971,1048321991|3978,1048321995|4215,1048421994|4224,1048521995|4225,1048321995|4226,1048321995|4538,648321612|4538,648321612|4539,648521608|4545,1048321995|4547,1048421994|4547,1099519256|4547,648321612|4547,1060022073|4547,1060022073|4547,1060022072|4547,1060022073|4547,1060022072|4547,1060022072|4547,1060222076|4547,1060022073|4547,1060022072|4547,1060022073|4547,1048321995|4547,1048321995|4547,1048321995|4547,1048321995|
1265;|3495,822221029|3576,648521614|3579,648521614|3685,822621026|3689,822721033|3689,820621031|3735,823421048|3735,823421048|3978,826721276|4154,616621410|
1266;|3498,923422199|3652,923822188|4391,1060022073|4481,1060022073|4483,1060022073|4511,1060022073|4646,576021779|
1267;|3502,1091222225|3502,1091222224|3505,1090422220|3519,1089322238|3547,1089322235|3574,1087822230|3606,1090822219|3638,1089222235|3741,1090922218|3744,1091122217|3935,1087622238|3954,1085122280|3956,1091422216|4218,1091122222|4276,1089822237|4409,1088822239|4418,1089822237|
1268;|3505,830121291|3676,832321278|3685,833521294|3696,833121296|3742,832321292|3752,830121292|3759,830121297|3760,832221284|3772,832021277|3856,831921278|3857,831921278|3948,831921278|3954,832221278|3996,831921278|4293,832521279|4541,832321283|4541,832321281|4541,832321284|4541,832321281|4541,832221281|4541,832021278|4541,832321281|4541,832321281|4541,832221281|4541,832121279|4541,832021282|4541,833021284|4547,832221282|4547,832221281|4578,832221282|4583,832521286|4586,832321281|4588,832221280|4589,829621311|4590,832021280|4595,828921308|4601,832421281|4647,832321285|
1269;|3508,1060122077|3509,917222203|3516,917222204|3516,923822189|3681,917222204|3704,917122203|3705,916622202|3705,917222204|3709,917022204|3822,923822189|3827,923722188|3829,616221407|3834,917022204|3919,918622207|3966,648321613|3973,917222202|3984,908622133|3984,908622133|4057,866021724|4096,917022204|4098,1065022555|4164,908822137|4541,647821606|4545,917022204|4545,917022204|
127;|3495,1048321995|3530,1048421994|3574,1048021995|3576,1048421996|3580,1047821995|3581,1048121995|3594,1047921995|3702,1048121995|3705,1048421998|3711,1048421995|3724,1047921996|3750,1048421995|3753,1048521994|3773,1047921996|3836,1094622193|3848,1049222000|3851,1048421994|3861,1100122192|3863,1048521996|3895,1048421995|3899,1048621996|3917,1048021995|3940,1048221994|3958,1048421995|3997,1048421994|4016,1050521990|4051,1048321995|4062,1046122005|4091,1048321993|4091,1048421996|4170,1048421996|4176,1048421995|4225,1048021995|4273,1048021995|4309,1048421996|4326,1048421996|4337,1048021995|4340,1048721997|4350,1048021995|4447,1048421995|4479,1048421996|4516,1048421992|4562,1048021995|4562,1048021995|
1270;|3515,576322757|3550,578022767|3600,578022762|3601,576122758|3869,576122758|3892,577221830|3901,573522773|3963,981920621|3974,577022744|3982,576122763|3984,577022744|3988,577022744|3992,576622761|4042,578421744|4042,578421744|4068,233120093|4068,233020092|4068,233020092|4069,233020092|4137,576622761|4146,1060122074|4149,1060122075|4166,576122756|4176,616421407|4293,598422788|4325,648521608|4335,2576419296|4422,971720797|4430,577922748|4463,576722760|4466,1795423147|4472,1925923568|4474,1795423147|4474,1795123147|4477,745620087|4477,745620087|4482,747520068|4497,576422762|4501,680821365|4503,680821365|4509,575922804|4522,1059922071|4522,1059922071|4522,1059922071|4522,1059922071|
1271;|3515,1060222068|3535,1060222068|3757,1060222074|4296,1060122074|4409,1060522067|4619,1060322069|4620,1060122076|
1272;|3519,822021023|3543,822021023|3642,831921278|3642,831321291|3660,821621022|3666,822521027|3693,822421027|3791,1800018000|3826,750221974|3837,822421026|4360,601821953|4637,2941820228|4667,828621284|4681,1089822237|4682,1089822237|
1273;|3520,576622761|3521,576622761|3683,579622753|3685,578022761|3690,580022754|3705,578622758|3847,570922869|3858,579622752|3879,579522755|3986,577022744|3991,579622754|4194,636522363|4287,1822522884|4296,1797223149|4299,1797223149|4304,1798823151|4358,1823422889|4669,577022745|4678,578622758|4703,579522754|
1274;|3522,1060122074|3522,616521411|3522,616521410|3753,616021407|3781,616321406|3847,656322368|3847,656322368|3942,882122171|4096,1060022072|4099,1060222078|4137,656422368|4180,1060022073|4212,656922352|4213,656422368|4214,656422368|4214,656422368|4229,615221403|
1275;|3522,616421407|3522,616221409|3522,615321415|3555,1060322077|3759,1060222077|3759,1060122072|3774,616721410|3891,616221409|3959,1060122073|4215,656422368|4230,616021406|
1276;|3523,615721403|3533,615621406|3533,628321277|3585,615621404|3602,615621404|3711,628721292|3711,628721292|3711,628721292|3721,615521403|4005,616721381|4300,616621410|
1277;|3524,1062222065|3909,1013621578|3953,1014521581|3953,1014621580|
1278;|3524,577121786|4016,1000721277|4269,615921394|
1279;|3526,1060622075|3671,1061422077|3810,1060122074|3812,1060122074|3816,1060222077|3827,1060322076|3838,986622139|3845,984721026|3845,984721025|3845,984721025|3850,812220941|3883,1823522885|3886,1823522885|3928,1060222078|3949,1798223149|3951,1799323152|3956,1823622883|3957,1823622886|3968,1059922073|3989,1060122073|4013,988522147|4013,988522147|4043,1799123152|4044,1799323152|4048,1060122074|4060,1060222077|4087,822621023|4092,1798723151|4094,1799223151|4095,1798723153|4097,1823522886|4097,1823522883|4433,1799923154|4454,822521025|4456,1795423147|4538,690721223|4640,576121760|
128;|3634,1063722102|3701,1063822102|3766,1063722103|3791,576021778|3874,1063822102|3943,648521608|3948,1064822110|3969,985020838|4002,1029621885|4260,1060222075|4414,1065322108|4486,628221268|4490,680021344|
1280;|3527,1060322075|3617,991521522|3811,1060322076|3813,1060522080|3882,1062222065|3938,1061922070|3946,1059922072|3950,1990622750|3950,1980622691|3987,1060522078|4017,1060522078|4069,974820795|4099,990621522|4128,1060522078|4133,1060322074|4151,1060522078|4215,1060122076|4265,992521531|4342,1060022071|4352,1033921929|4362,1060122070|4362,1060122070|4464,1060522078|4464,1060322075|4464,1060122073|4498,1059922071|4498,1059922071|4502,1059922072|4508,984320842|4508,984320842|4508,984320842|4508,984320842|4508,984320842|4509,986920843|4509,986920843|4509,986920843|4509,986920843|4514,1059922071|4550,628421270|4551,627421293|4551,628021273|4649,576221762|4651,628421277|4662,1059922070|4699,1060022074|4699,1060022074|
1281;|3532,576522762|3728,576522762|3739,577222775|3763,576622766|4490,577022745|4600,576622769|4672,577022744|
1282;|3532,648521615|4340,615621406|4341,628521282|4341,628521282|4342,628321272|4342,617621406|4390,616521413|4412,615221400|4527,616721410|
1283;|3533,822621027|3547,822521027|3659,822521027|3932,822821026|4392,822821031|
1284;|3533,1089522235|3549,1089122236|3936,1059922074|3959,1088822231|3973,1089022231|3981,1088922231|3992,1088822231|4118,1089822236|4121,616221408|4128,1089222235|4412,1089222235|4568,1089422235|
1285;|3534,1060422067|3868,1086022186|4495,1086022186|4495,1086022186|
1286;|3536,580521739|3536,580521739|3597,580721728|3598,581121734|3612,1003922368|3612,1003922368|3661,648521611|3668,580721728|3676,580121734|3742,576221762|3746,580521739|3756,580921737|3760,580521739|3762,580021738|3767,580221734|3770,984920836|3774,580521733|3781,580521739|3783,576721757|3804,580521739|3851,580521739|3865,580721732|3868,1006222365|3869,1006022366|3876,616421406|3880,580521732|3897,580421739|3936,576721757|3961,616421407|
1287;|3542,747222006|3546,747322022|3775,904521995|3784,747222006|4066,575921777|4068,576021780|4068,575921779|4068,575921778|4068,576121778|4092,822621026|4092,822621027|4092,822621027|4092,822621027|4141,899020992|4141,899320995|4141,899420996|4148,1060122072|4228,576121779|4228,576021780|4237,923222190|4239,576021778|4239,923022192|4239,923422190|4239,576021778|4239,573222551|4241,575821780|4250,896921861|4275,576121778|4313,575921778|4480,575921777|4535,575921777|
1288;|3544,832121281|3556,832221306|3606,832021303|3616,832021305|4379,833021310|
1289;|3547,580721740|3563,580021737|3570,580021738|3734,636421375|3929,2053921645|4279,576021780|4318,575821779|4347,579821737|4375,580221735|4486,576021780|
129;|3675,577822754|3684,578622758|3689,576322768|3696,578022761|3703,576422765|3712,578322758|3726,576622761|3740,1010621601|3854,576522765|3858,1097122165|3859,1095322157|3887,576722761|3896,578122762|3906,577822754|3921,956321384|3922,956221376|3922,956221376|3927,577622759|3936,577822754|3956,577722759|3978,577722754|4012,998720580|4026,577022744|4110,577722759|4139,923722190|4144,576522765|4151,578522773|4152,1025521895|4172,577722758|4197,575821776|4210,1823422887|4223,577822754|4227,577822754|4261,2838618129|4338,578022762|
1290;|3550,1084222210|3655,1072422434|3669,1129219851|3670,1129219851|3718,1089722223|3720,627121303|3940,1065822135|4069,1204319307|4070,1885622745|4082,1071722418|4083,1071622418|4256,1084522341|4274,1065022139|4294,1091422222|4294,1065122129|4294,1065522128|4295,1062222065|4310,1065822111|4332,1065222138|4450,1091122297|4488,1092422299|4494,1093322152|4519,1091122297|4548,1092522318|4568,1092422299|4641,1092122303|4657,1092422299|4662,1092422308|4662,1092422308|4663,1091322281|4664,1090622254|4676,449524071|4676,449424072|4677,449324071|4707,1169519811|
1291;|3551,1060022074|3918,1725322174|3984,1071222148|3991,1060122075|3992,1060022073|
1292;|3552,1060122073|3552,1060122073|3552,1060122073|3552,1060122073|3552,1060122073|3564,1060122073|3564,1061022078|3564,1061022078|
1293;|3554,690621212|3622,691521225|3622,691521225|3631,690521228|3652,688721222|3673,690321223|3683,1800018000|3689,690421229|3689,690221232|3689,690221232|3692,690321234|3692,690421229|3692,691821222|3692,691921222|3723,691421224|3790,691021212|3860,691121226|3860,691121224|3978,691121224|3988,1060022076|4531,575921779|4533,576121778|4533,576121778|4544,829621289|4562,922622179|
